"condono","bbl"
1563,1013301008
1563,1013301009
1563,1013301010
1563,1013301011
1563,1013301012
1563,1013301013
1563,1013301014
1563,1013301015
1563,1013301016
1563,1013301017
1563,1013301018
1563,1013301019
1563,1013301020
1563,1013301021
1563,1013301022
1563,1013301023
1563,1013301024
1563,1013301025
1563,1013301026
1563,1013301027
1563,1013301028
1563,1013301029
1563,1013301030
1563,1013301031
1563,1013301032
1563,1013301033
1563,1013301034
1563,1013301035
1563,1013301036
1563,1013301037
1563,1013301038
1563,1013301039
1563,1013307501
541,1013311001
541,1013311002
541,1013311003
541,1013311004
541,1013311005
541,1013311006
541,1013311007
541,1013311008
541,1013311009
541,1013311010
541,1013311011
541,1013311012
541,1013311013
541,1013311014
541,1013311015
541,1013311016
541,1013311017
541,1013311018
541,1013311019
541,1013311020
541,1013311021
541,1013311022
541,1013311023
541,1013311024
541,1013311025
541,1013311026
541,1013311027
541,1013311028
541,1013311029
541,1013311030
541,1013311031
541,1013311032
541,1013311033
541,1013311034
541,1013311035
541,1013311036
541,1013311037
541,1013311038
541,1013311039
541,1013311040
541,1013311041
541,1013311042
541,1013311043
541,1013311044
541,1013311045
541,1013311046
541,1013311047
541,1013311048
541,1013311049
541,1013311050
541,1013311051
541,1013311052
541,1013311053
541,1013311054
541,1013311056
541,1013311057
541,1013311058
541,1013311059
541,1013311060
541,1013311061
541,1013311062
541,1013311063
541,1013311064
541,1013311065
541,1013311066
541,1013311067
541,1013311068
541,1013311069
541,1013311070
541,1013311071
541,1013311072
541,1013311073
541,1013311074
541,1013311075
541,1013311076
541,1013311077
541,1013311078
541,1013311079
541,1013311080
541,1013311081
541,1013311082
541,1013311083
541,1013311084
541,1013311085
541,1013311086
541,1013311087
541,1013311088
541,1013311089
541,1013311090
541,1013311091
541,1013311092
541,1013311093
541,1013311094
541,1013311095
541,1013311096
541,1013311097
541,1013311098
541,1013311099
541,1013311100
541,1013311101
541,1013311102
541,1013311103
541,1013311104
541,1013311105
541,1013311106
541,1013311107
541,1013311108
541,1013311109
541,1013311110
541,1013311111
541,1013311112
541,1013311113
541,1013311114
541,1013311115
541,1013311116
541,1013311117
563,1013311201
563,1013311202
563,1013311203
563,1013311204
563,1013311205
563,1013311206
1538,1013311301
1538,1013311302
1538,1013311303
1538,1013311304
1538,1013311305
1538,1013311306
1538,1013311307
1538,1013311308
1538,1013311309
1538,1013311310
1538,1013311311
1538,1013311312
1538,1013311313
1538,1013311314
1538,1013311315
1538,1013311316
1538,1013311317
1538,1013311318
1538,1013311319
1538,1013311320
1538,1013311321
1538,1013311322
1538,1013311323
1538,1013311324
1538,1013311325
1538,1013311326
1538,1013311327
1538,1013311328
1538,1013311329
1538,1013311330
1538,1013311331
1538,1013311332
1538,1013311333
1538,1013311334
1538,1013311335
1538,1013311336
1538,1013311337
1538,1013311338
1538,1013311339
1538,1013311340
1538,1013311341
1538,1013311342
1538,1013311343
1538,1013311344
1538,1013311345
1538,1013311346
1538,1013311347
1538,1013311348
1538,1013311349
1538,1013311350
1538,1013311351
1538,1013311352
1538,1013311353
1538,1013311354
1538,1013311355
1538,1013311356
1538,1013311357
1538,1013311358
1538,1013311359
1538,1013311360
1538,1013311361
1538,1013311362
1538,1013311364
1538,1013311365
1538,1013311366
1538,1013311367
1538,1013311368
1538,1013311369
541,1013317501
563,1013317502
1538,1013317503
963,1013351001
963,1013351002
963,1013351003
963,1013351004
963,1013351005
963,1013351006
963,1013351007
963,1013351008
963,1013351009
963,1013351010
963,1013351011
963,1013351012
963,1013351013
963,1013351014
963,1013351015
963,1013351016
963,1013351017
963,1013351018
963,1013351019
963,1013351020
963,1013351021
963,1013351022
963,1013351023
963,1013351024
963,1013351025
963,1013351026
963,1013351027
963,1013351028
963,1013351029
963,1013351030
963,1013357501
168,1013361001
168,1013361002
168,1013361003
168,1013361004
168,1013361005
168,1013361006
168,1013361007
168,1013361008
168,1013361009
168,1013361010
168,1013361011
168,1013361012
168,1013361013
168,1013361014
168,1013361015
168,1013361016
168,1013361017
168,1013361018
168,1013361019
168,1013361020
168,1013361021
168,1013361022
168,1013361023
168,1013361024
168,1013361025
168,1013361026
168,1013361027
168,1013361028
168,1013361029
168,1013361030
168,1013361031
168,1013361032
168,1013361033
168,1013361034
168,1013361035
168,1013361036
168,1013361037
168,1013361038
168,1013361039
168,1013361040
168,1013361041
168,1013361042
168,1013361043
168,1013361044
168,1013361045
168,1013361046
168,1013361047
168,1013361048
168,1013361049
168,1013361050
168,1013361051
168,1013361052
168,1013361053
168,1013361054
168,1013361055
168,1013361056
168,1013361057
168,1013361058
168,1013361059
168,1013361060
168,1013361061
168,1013361062
168,1013361063
168,1013361064
168,1013361065
168,1013361066
168,1013361067
168,1013361068
168,1013361069
168,1013361070
168,1013361071
168,1013361072
168,1013361073
168,1013361074
168,1013361075
168,1013361076
168,1013361077
168,1013361078
168,1013361079
168,1013361080
935,1013361101
935,1013361102
935,1013361103
935,1013361104
935,1013361105
935,1013361106
935,1013361107
935,1013361108
935,1013361109
935,1013361110
935,1013361111
935,1013361112
935,1013361113
935,1013361114
935,1013361115
935,1013361116
935,1013361117
935,1013361118
935,1013361119
935,1013361120
935,1013361121
935,1013361122
935,1013361123
935,1013361124
935,1013361125
935,1013361126
935,1013361127
935,1013361128
935,1013361129
935,1013361130
935,1013361131
168,1013367501
935,1013367502
981,1013371001
981,1013371002
981,1013371003
981,1013371004
981,1013371005
981,1013371006
981,1013371007
981,1013371008
981,1013371009
984,1013371101
984,1013371102
981,1013377501
984,1013377502
247,1013381001
247,1013381002
247,1013381003
247,1013381004
247,1013381005
247,1013381006
247,1013381007
247,1013381008
247,1013381009
247,1013381010
247,1013381011
247,1013381012
247,1013381013
247,1013381014
247,1013381015
247,1013381016
247,1013381017
247,1013381018
247,1013381019
247,1013381020
247,1013381021
247,1013381022
247,1013381023
247,1013381024
247,1013381025
247,1013381026
247,1013381027
247,1013381028
247,1013381029
247,1013381030
247,1013381031
247,1013381032
247,1013381033
247,1013381034
247,1013381035
247,1013381036
247,1013381037
247,1013381038
247,1013381039
247,1013381040
247,1013381041
247,1013381042
247,1013381043
247,1013381044
247,1013381045
247,1013381046
247,1013381047
247,1013381048
247,1013381049
247,1013381050
247,1013381051
247,1013381052
247,1013381053
247,1013381054
247,1013381055
247,1013381056
247,1013381057
247,1013381058
247,1013381059
247,1013381060
247,1013381061
247,1013381062
247,1013381063
247,1013381064
247,1013381065
247,1013381066
247,1013381067
247,1013381068
247,1013381069
247,1013381070
247,1013381071
247,1013381072
247,1013381073
247,1013381074
247,1013381075
247,1013381076
247,1013381077
247,1013381078
247,1013381079
247,1013381080
247,1013381081
247,1013381082
247,1013381083
247,1013381084
247,1013381085
247,1013381086
247,1013381087
247,1013381088
247,1013381089
247,1013381090
247,1013381091
247,1013381092
247,1013381093
247,1013381094
247,1013381095
247,1013381096
247,1013381097
247,1013381098
247,1013381099
247,1013381100
247,1013381101
247,1013381102
247,1013381103
247,1013381104
247,1013381105
247,1013381106
247,1013381107
247,1013381108
247,1013381109
247,1013381110
247,1013381111
247,1013381112
247,1013381113
247,1013381114
614,1013381201
614,1013381202
614,1013381203
614,1013381204
614,1013381205
614,1013381206
614,1013381207
614,1013381208
614,1013381209
614,1013381210
614,1013381211
614,1013381212
614,1013381213
614,1013381214
614,1013381215
614,1013381216
614,1013381217
614,1013381218
614,1013381219
614,1013381220
614,1013381221
614,1013381222
614,1013381223
614,1013381224
614,1013381225
614,1013381226
614,1013381227
614,1013381228
614,1013381229
614,1013381230
614,1013381231
614,1013381232
614,1013381233
614,1013381234
614,1013381235
614,1013381236
614,1013381237
614,1013381238
614,1013381239
614,1013381240
614,1013381241
614,1013381242
614,1013381243
614,1013381244
614,1013381245
614,1013381246
614,1013381247
614,1013381248
614,1013381249
614,1013381250
614,1013381251
614,1013381252
614,1013381253
614,1013381254
614,1013381255
614,1013381256
614,1013381257
614,1013381258
614,1013381259
614,1013381260
614,1013381261
614,1013381262
614,1013381263
614,1013381264
614,1013381265
614,1013381266
614,1013381267
614,1013381268
614,1013381269
614,1013381270
614,1013381271
614,1013381272
614,1013381273
614,1013381274
614,1013381275
614,1013381276
614,1013381277
614,1013381278
614,1013381279
614,1013381280
614,1013381281
614,1013381283
614,1013381284
614,1013381285
614,1013381286
614,1013381287
614,1013381288
614,1013381289
614,1013381290
614,1013381291
614,1013381292
614,1013381293
614,1013381294
614,1013381295
614,1013381296
614,1013381297
614,1013381298
614,1013381299
614,1013381300
614,1013381301
614,1013381302
614,1013381303
614,1013381304
614,1013381305
614,1013381306
614,1013381307
614,1013381308
614,1013381309
614,1013381310
614,1013381311
614,1013381312
614,1013381313
614,1013381314
614,1013381315
614,1013381316
614,1013381317
614,1013381318
614,1013381319
614,1013381320
614,1013381321
614,1013381322
614,1013381323
614,1013381324
614,1013381325
614,1013381326
614,1013381327
614,1013381328
614,1013381329
614,1013381330
614,1013381331
614,1013381332
614,1013381333
614,1013381334
614,1013381335
614,1013381336
614,1013381337
614,1013381338
614,1013381339
614,1013381340
614,1013381341
614,1013381342
614,1013381343
614,1013381344
614,1013381345
614,1013381346
614,1013381347
614,1013381348
614,1013381349
614,1013381350
614,1013381351
614,1013381352
614,1013381353
614,1013381354
614,1013381355
614,1013381356
614,1013381357
614,1013381358
614,1013381359
614,1013381360
614,1013381361
614,1013381362
614,1013381363
614,1013381364
614,1013381365
614,1013381366
614,1013381367
1041,1013381401
1041,1013381402
1041,1013381403
1041,1013381404
1041,1013381405
1041,1013381406
1041,1013381407
1041,1013381408
247,1013387501
614,1013387502
1041,1013387503
972,1013391001
972,1013391002
972,1013391003
972,1013391004
972,1013391005
972,1013391006
972,1013391009
972,1013391010
972,1013391011
972,1013391012
972,1013391013
972,1013391014
972,1013391015
972,1013391016
972,1013391017
972,1013391018
972,1013391019
972,1013391020
972,1013391021
2506,1013391101
2506,1013391102
2506,1013391103
2506,1013391104
2506,1013391105
2506,1013391106
2506,1013391107
2506,1013391108
2506,1013391109
2506,1013391110
2506,1013391111
2506,1013391112
2506,1013391113
2506,1013391114
2506,1013391115
2506,1013391116
2506,1013391117
2506,1013391118
2506,1013391119
2506,1013391120
2506,1013391121
2506,1013391122
2506,1013391123
2506,1013391124
2506,1013391125
2506,1013391126
2506,1013391127
2506,1013391128
2506,1013391129
2506,1013391130
2506,1013391131
2506,1013391132
2506,1013391133
2506,1013391134
2506,1013391135
2506,1013391136
2506,1013391137
2506,1013391138
2506,1013391139
2506,1013391140
2506,1013391141
2506,1013391142
2506,1013391143
2506,1013391144
2506,1013391145
2506,1013391146
2506,1013391147
2506,1013391148
2506,1013391149
2506,1013391150
2506,1013391151
2506,1013391152
2506,1013391153
2506,1013391154
2506,1013391155
2506,1013391156
2506,1013391157
2506,1013391158
2506,1013391159
2506,1013391160
2506,1013391161
2506,1013391162
2506,1013391163
2506,1013391164
2506,1013391165
2506,1013391166
2506,1013391167
2506,1013391168
2506,1013391169
2506,1013391170
2506,1013391171
2506,1013391172
2506,1013391173
2506,1013391174
2506,1013391175
2506,1013391176
2506,1013391177
2506,1013391178
2506,1013391179
2506,1013391180
2506,1013391181
2506,1013391182
2506,1013391183
2506,1013391184
2506,1013391185
2506,1013391186
2506,1013391187
2506,1013391188
2506,1013391189
972,1013397501
2506,1013397502
1165,1013401001
1165,1013401002
1165,1013401003
1165,1013401004
1165,1013401005
1165,1013401006
1165,1013401007
1165,1013401008
1165,1013401009
1165,1013401010
1165,1013401011
1165,1013401012
1165,1013401013
1165,1013401014
1165,1013401015
1165,1013401016
1165,1013401017
1165,1013401018
1165,1013401019
1165,1013401020
1165,1013401021
1165,1013401022
1165,1013401023
1165,1013401024
1165,1013401025
1165,1013401026
1165,1013401027
1165,1013401028
1165,1013401029
1165,1013401030
1165,1013401031
1165,1013401032
1165,1013401033
1165,1013401034
1165,1013401035
1165,1013401036
1165,1013401037
1165,1013401038
1165,1013401039
1165,1013401040
1165,1013401041
1165,1013401042
1165,1013401043
1165,1013401044
1165,1013401045
1165,1013401046
1165,1013401047
1165,1013401048
1165,1013401049
1165,1013401050
1165,1013401051
1165,1013401052
1165,1013401053
1165,1013401055
1165,1013401056
1165,1013401057
1165,1013401058
1165,1013401059
1165,1013401060
1165,1013401061
1165,1013401062
1165,1013401063
1165,1013401064
1165,1013401065
1165,1013401066
1165,1013401067
1165,1013401068
1165,1013401069
1165,1013401070
1165,1013401071
1165,1013401072
1165,1013401073
1165,1013401074
1165,1013401075
1165,1013401076
1165,1013401077
1165,1013401078
1165,1013401079
1165,1013401080
1165,1013401081
1165,1013401082
1165,1013401083
1165,1013401084
1165,1013401085
1165,1013401086
1165,1013401087
1165,1013401088
1165,1013401089
1165,1013401090
1165,1013401091
1165,1013401092
1165,1013401093
1165,1013401094
1165,1013401095
1165,1013401096
1165,1013401097
1165,1013401098
1165,1013401099
1165,1013401100
1165,1013401101
1165,1013401102
1165,1013401103
1165,1013401104
1165,1013401105
1165,1013401106
1165,1013401107
1165,1013401108
1165,1013401109
1165,1013401110
1165,1013401111
1165,1013401112
1165,1013401113
1165,1013401114
1165,1013401115
1165,1013401116
1165,1013401117
1165,1013401118
1165,1013401119
1165,1013401120
1165,1013401121
1165,1013401122
1165,1013401123
1165,1013401124
1165,1013401125
1165,1013401126
1165,1013401127
1165,1013401128
1165,1013401129
1165,1013401130
1165,1013401131
1165,1013401132
1165,1013401133
1165,1013401134
1165,1013401135
1165,1013401136
1165,1013401137
1165,1013401138
1165,1013401139
1165,1013401140
1165,1013401141
1165,1013401142
1165,1013401143
1165,1013401144
1165,1013401145
1165,1013401146
1165,1013401147
1165,1013401148
1165,1013401149
1165,1013401150
1165,1013401151
1165,1013401152
1165,1013401153
1165,1013401154
1165,1013401155
1165,1013401156
1165,1013401157
1165,1013401158
1165,1013401159
1165,1013401160
1165,1013401161
1165,1013401162
1165,1013401163
1165,1013401164
1165,1013401165
1165,1013401166
1165,1013401167
1165,1013401168
1165,1013401169
1165,1013401170
1165,1013401171
1165,1013401172
1165,1013401173
1165,1013401174
1165,1013401175
1165,1013401176
1165,1013401177
1165,1013401178
1165,1013401179
1165,1013401180
1165,1013401181
1165,1013401182
1165,1013401183
1165,1013401184
1165,1013401185
1165,1013401186
1165,1013401187
1165,1013401188
1165,1013401189
1165,1013401190
1165,1013401191
1165,1013401192
1165,1013401193
1165,1013401194
1165,1013401195
1165,1013401196
1165,1013401197
1165,1013401198
1165,1013401199
1165,1013401200
1165,1013401201
1165,1013401202
1165,1013401203
1165,1013401204
1165,1013401205
1165,1013401206
1165,1013401207
1165,1013401208
1165,1013401209
1165,1013401211
1165,1013401212
1165,1013401213
1165,1013401214
1165,1013401215
1165,1013401216
1165,1013401217
1165,1013401218
1165,1013401219
1165,1013401220
1165,1013401221
1165,1013401222
1165,1013401223
1165,1013401224
1165,1013401225
1165,1013401226
1165,1013401227
1165,1013401228
1165,1013401229
1165,1013401230
1165,1013401231
1165,1013401232
1165,1013401233
1165,1013401234
1165,1013401235
1165,1013401236
1165,1013401237
1165,1013401238
1165,1013401239
1165,1013401240
1165,1013401241
1165,1013401242
1165,1013401243
1165,1013401245
1165,1013401246
1165,1013401247
1165,1013401248
1165,1013401249
1165,1013401250
1165,1013401251
1165,1013401252
1165,1013401253
1165,1013401254
1165,1013401255
1165,1013401256
1165,1013401257
1165,1013401258
1165,1013401259
1165,1013401260
1165,1013401261
1165,1013401262
1165,1013401263
1165,1013401264
1165,1013401265
1165,1013401266
1165,1013401267
1165,1013401268
1165,1013401269
1165,1013401270
1165,1013401271
1165,1013401272
1165,1013401273
1165,1013401274
1165,1013401275
1165,1013401276
1165,1013401278
1165,1013401279
1165,1013401280
1165,1013401281
1165,1013401282
1165,1013401283
1165,1013401284
1165,1013401285
1165,1013401286
1165,1013401287
1165,1013401288
1165,1013401289
1165,1013401290
1165,1013401291
1165,1013401292
1165,1013401293
1165,1013401295
1165,1013401297
1165,1013401298
1165,1013401299
1165,1013401300
1165,1013401301
1165,1013401302
1165,1013401303
1165,1013401304
1165,1013401305
1165,1013401306
1165,1013401309
1165,1013401310
1165,1013401311
1165,1013401312
1165,1013401313
1165,1013401314
1165,1013401315
1165,1013401316
1165,1013401317
1165,1013401318
1165,1013401319
1165,1013401320
1165,1013401321
1165,1013401322
1165,1013401323
1165,1013401324
1165,1013401325
1165,1013401326
1165,1013401327
1165,1013401328
1165,1013401329
1165,1013401330
1165,1013401331
1165,1013401332
1165,1013401333
1165,1013401334
1165,1013401335
1165,1013401336
1165,1013401337
1165,1013401338
1165,1013401339
1165,1013401340
1165,1013401341
1165,1013401342
1165,1013401343
1165,1013401344
1165,1013401345
1165,1013401346
1165,1013401347
1165,1013401348
1165,1013401349
1165,1013401350
1165,1013401351
1165,1013401352
1165,1013401353
1165,1013401354
1165,1013401355
1165,1013401357
1165,1013401358
1165,1013401359
1165,1013401360
1165,1013401361
1165,1013401362
1165,1013401363
1165,1013401364
1165,1013401365
1165,1013401366
1165,1013401367
1165,1013401368
1165,1013401369
1165,1013401370
1165,1013401371
1165,1013401372
1165,1013401373
1165,1013401374
1165,1013401375
1165,1013401376
1165,1013401377
1165,1013401378
1165,1013401379
1165,1013401380
1165,1013401381
1165,1013401382
1165,1013401383
1165,1013401384
1165,1013401385
1165,1013401386
1165,1013401387
1165,1013401388
1165,1013401389
1165,1013401390
1165,1013401391
1165,1013401392
1165,1013401393
1165,1013401394
1165,1013401395
1165,1013401396
1165,1013401397
1165,1013401398
1165,1013401399
1165,1013401400
1165,1013401401
1165,1013401402
1165,1013401403
1247,1013401501
1247,1013401502
1247,1013401503
1247,1013401504
1247,1013401505
1247,1013401506
1247,1013401507
1247,1013401508
1247,1013401509
1247,1013401510
1247,1013401511
1247,1013401512
1247,1013401513
1247,1013401514
1247,1013401515
1247,1013401516
1247,1013401517
1247,1013401518
1247,1013401519
1247,1013401520
1247,1013401521
1247,1013401522
1247,1013401523
1247,1013401524
1247,1013401525
1247,1013401526
1247,1013401527
1247,1013401528
1247,1013401529
1165,1013407501
1247,1013407502
176,1013411001
176,1013411002
176,1013411003
176,1013411004
176,1013411005
176,1013411006
176,1013411007
176,1013411008
176,1013411009
176,1013411010
176,1013411011
176,1013411012
176,1013411013
176,1013411014
176,1013411015
176,1013411016
176,1013411017
176,1013411018
176,1013411019
176,1013411020
176,1013411021
176,1013411022
176,1013411023
176,1013411024
176,1013411025
176,1013411026
176,1013411027
176,1013411028
176,1013411029
176,1013411030
176,1013411031
176,1013411032
176,1013411033
176,1013411034
176,1013411035
176,1013411036
176,1013411037
176,1013411038
176,1013411039
176,1013411040
176,1013411041
176,1013411042
176,1013411043
176,1013411044
176,1013411045
176,1013411046
176,1013411047
176,1013411048
176,1013411049
176,1013411050
176,1013411051
176,1013411052
176,1013411053
176,1013411054
176,1013411055
176,1013411056
176,1013411057
176,1013411058
176,1013411059
176,1013411060
176,1013411061
176,1013411062
176,1013411063
176,1013411064
176,1013411065
176,1013411066
176,1013411067
176,1013411068
176,1013411069
176,1013411070
176,1013411071
176,1013411072
176,1013411073
176,1013411074
176,1013411075
176,1013411076
176,1013411077
176,1013411078
176,1013411079
176,1013411080
176,1013411081
176,1013411082
176,1013411083
176,1013411084
176,1013411085
176,1013411086
176,1013411087
176,1013411088
176,1013411089
176,1013411090
176,1013411091
176,1013411092
176,1013411093
176,1013411094
176,1013411095
176,1013411096
176,1013411097
176,1013411098
176,1013411099
176,1013411100
176,1013411101
176,1013411102
176,1013411103
176,1013411104
176,1013411105
176,1013411106
176,1013411107
176,1013411108
176,1013411109
176,1013411110
176,1013411111
176,1013411112
176,1013411113
176,1013411114
176,1013411115
176,1013411116
176,1013411117
176,1013411118
176,1013411119
176,1013411120
176,1013411121
176,1013411122
176,1013411123
176,1013411124
176,1013411125
176,1013411126
176,1013411127
176,1013411128
176,1013411129
176,1013411130
176,1013411131
176,1013411132
176,1013411133
176,1013411134
176,1013411135
176,1013411136
176,1013411137
176,1013411138
176,1013411139
176,1013411140
176,1013411141
176,1013411142
259,1013411201
259,1013411202
259,1013411203
259,1013411204
259,1013411205
259,1013411206
259,1013411207
259,1013411208
259,1013411209
259,1013411210
259,1013411211
259,1013411212
259,1013411213
259,1013411214
259,1013411215
259,1013411216
259,1013411217
259,1013411218
259,1013411219
259,1013411220
259,1013411221
259,1013411223
259,1013411224
259,1013411225
259,1013411226
259,1013411227
259,1013411228
259,1013411229
259,1013411230
259,1013411231
259,1013411232
259,1013411233
259,1013411234
259,1013411235
259,1013411236
259,1013411237
259,1013411238
259,1013411239
259,1013411240
259,1013411241
259,1013411242
259,1013411243
259,1013411244
259,1013411245
259,1013411246
259,1013411247
259,1013411248
259,1013411249
259,1013411250
259,1013411251
259,1013411252
259,1013411253
259,1013411254
259,1013411255
259,1013411256
259,1013411257
259,1013411258
259,1013411259
259,1013411260
259,1013411261
259,1013411262
259,1013411263
259,1013411264
259,1013411265
259,1013411266
259,1013411267
259,1013411268
259,1013411269
259,1013411270
259,1013411271
259,1013411272
259,1013411273
259,1013411274
259,1013411275
259,1013411276
259,1013411277
259,1013411278
259,1013411279
259,1013411280
259,1013411281
259,1013411282
259,1013411283
259,1013411284
259,1013411285
259,1013411286
259,1013411287
259,1013411288
259,1013411289
259,1013411290
259,1013411291
259,1013411292
259,1013411293
259,1013411294
259,1013411295
259,1013411296
259,1013411297
259,1013411298
259,1013411299
259,1013411300
259,1013411301
259,1013411302
259,1013411303
259,1013411304
259,1013411305
259,1013411306
259,1013411307
259,1013411308
259,1013411309
259,1013411310
259,1013411311
259,1013411312
259,1013411313
259,1013411314
259,1013411315
259,1013411316
259,1013411317
259,1013411318
259,1013411319
259,1013411320
259,1013411321
259,1013411322
259,1013411323
259,1013411324
259,1013411325
259,1013411326
259,1013411327
259,1013411328
259,1013411329
336,1013411401
336,1013411402
336,1013411403
336,1013411404
336,1013411405
336,1013411406
336,1013411407
336,1013411409
336,1013411410
336,1013411412
336,1013411413
336,1013411414
336,1013411415
336,1013411416
336,1013411417
336,1013411418
336,1013411420
336,1013411421
336,1013411422
336,1013411423
336,1013411424
336,1013411425
336,1013411426
336,1013411427
336,1013411428
336,1013411429
336,1013411430
336,1013411431
336,1013411432
336,1013411433
336,1013411434
336,1013411435
336,1013411436
336,1013411437
336,1013411438
336,1013411440
336,1013411441
336,1013411442
336,1013411443
336,1013411444
336,1013411445
336,1013411446
336,1013411447
336,1013411448
336,1013411449
336,1013411450
336,1013411451
336,1013411452
336,1013411453
336,1013411454
336,1013411455
336,1013411456
336,1013411457
336,1013411459
336,1013411460
336,1013411461
336,1013411462
336,1013411463
336,1013411464
336,1013411465
336,1013411466
336,1013411467
336,1013411468
336,1013411469
336,1013411470
336,1013411471
336,1013411472
336,1013411473
336,1013411474
336,1013411475
336,1013411476
336,1013411477
336,1013411478
336,1013411479
336,1013411480
336,1013411481
336,1013411482
336,1013411483
336,1013411484
336,1013411485
336,1013411486
336,1013411487
336,1013411488
336,1013411489
336,1013411490
336,1013411491
336,1013411492
336,1013411493
336,1013411494
336,1013411495
336,1013411496
336,1013411497
336,1013411498
336,1013411499
336,1013411500
336,1013411501
336,1013411502
336,1013411503
336,1013411504
336,1013411505
336,1013411506
336,1013411507
336,1013411508
336,1013411509
336,1013411510
336,1013411511
336,1013411512
336,1013411513
336,1013411514
336,1013411515
336,1013411516
336,1013411517
336,1013411518
336,1013411519
336,1013411520
336,1013411521
336,1013411522
336,1013411523
336,1013411524
336,1013411525
336,1013411526
336,1013411527
336,1013411528
336,1013411531
336,1013411532
336,1013411533
336,1013411534
336,1013411535
336,1013411536
336,1013411538
336,1013411539
336,1013411540
336,1013411541
336,1013411542
336,1013411543
336,1013411545
336,1013411546
336,1013411548
336,1013411549
336,1013411550
336,1013411552
336,1013411553
336,1013411554
336,1013411555
336,1013411556
336,1013411558
336,1013411559
336,1013411560
336,1013411561
336,1013411562
336,1013411563
336,1013411564
336,1013411565
336,1013411566
336,1013411567
336,1013411568
336,1013411569
336,1013411570
336,1013411571
336,1013411572
336,1013411573
336,1013411574
336,1013411575
336,1013411576
336,1013411577
336,1013411578
336,1013411579
336,1013411580
336,1013411581
336,1013411582
336,1013411583
336,1013411584
336,1013411585
336,1013411586
336,1013411587
336,1013411588
336,1013411589
336,1013411590
336,1013411593
336,1013411594
336,1013411595
336,1013411596
336,1013411597
336,1013411598
336,1013411599
336,1013411600
336,1013411601
336,1013411602
336,1013411603
336,1013411604
336,1013411605
336,1013411606
336,1013411607
336,1013411608
336,1013411609
336,1013411610
336,1013411611
336,1013411613
336,1013411614
336,1013411615
336,1013411616
336,1013411617
336,1013411618
336,1013411619
336,1013411620
336,1013411621
336,1013411626
336,1013411627
336,1013411628
336,1013411629
336,1013411630
336,1013411631
336,1013411633
336,1013411634
336,1013411635
336,1013411636
336,1013411638
336,1013411639
336,1013411640
336,1013411641
336,1013411642
336,1013411643
336,1013411644
336,1013411645
336,1013411646
336,1013411647
336,1013411648
336,1013411649
336,1013411650
336,1013411651
336,1013411652
336,1013411653
336,1013411654
336,1013411655
336,1013411656
336,1013411657
336,1013411659
336,1013411660
931,1013411701
931,1013411702
1792,1013411801
1792,1013411802
1792,1013411803
1792,1013411804
1792,1013411805
1792,1013411806
1792,1013411807
1792,1013411808
1792,1013411809
1792,1013411810
1792,1013411811
1792,1013411812
1792,1013411813
1792,1013411814
1792,1013411815
1792,1013411816
1792,1013411817
1792,1013411818
1792,1013411819
1792,1013411820
1792,1013411821
1792,1013411822
1792,1013411823
1792,1013411824
1792,1013411825
1792,1013411826
1792,1013411827
1792,1013411828
1792,1013411829
1792,1013411830
1792,1013411831
1792,1013411832
1792,1013411833
1792,1013411834
1792,1013411835
1792,1013411836
1792,1013411837
1792,1013411838
1792,1013411839
1792,1013411840
1792,1013411841
1792,1013411842
1792,1013411843
1792,1013411844
1792,1013411845
1792,1013411846
1792,1013411847
1792,1013411848
1792,1013411849
1792,1013411850
1792,1013411851
1792,1013411852
1792,1013411853
1792,1013411854
1792,1013411855
1792,1013411856
1792,1013411857
1792,1013411858
1792,1013411859
1792,1013411860
1792,1013411861
1792,1013411862
1792,1013411863
1792,1013411864
1792,1013411865
1792,1013411866
1792,1013411867
1792,1013411868
1792,1013411869
1792,1013411870
1792,1013411871
1792,1013411872
1792,1013411873
1792,1013411874
1792,1013411875
1792,1013411876
1792,1013411877
1792,1013411878
1792,1013411879
1792,1013411880
1792,1013411881
1792,1013411882
1792,1013411883
1792,1013411884
176,1013417501
259,1013417502
336,1013417503
931,1013417504
1792,1013417505
61,1013421001
61,1013421002
61,1013421003
61,1013421005
61,1013421006
61,1013421007
61,1013421008
61,1013421009
61,1013421010
61,1013421011
61,1013421012
61,1013421013
61,1013421014
61,1013421015
61,1013421016
61,1013421017
61,1013421018
61,1013421019
61,1013421020
61,1013421021
61,1013421022
61,1013421023
61,1013421024
61,1013421028
61,1013421029
61,1013421030
61,1013421031
61,1013421032
61,1013421033
61,1013421034
61,1013421035
61,1013421036
61,1013421037
61,1013421038
61,1013421039
61,1013421040
61,1013421041
61,1013421042
61,1013421043
61,1013421044
61,1013421045
61,1013421025
61,1013421026
61,1013421027
61,1013421089
61,1013421090
105,1013421100
105,1013421101
105,1013421102
105,1013421103
105,1013421104
105,1013421105
105,1013421106
105,1013421107
105,1013421108
105,1013421109
105,1013421110
105,1013421111
105,1013421112
105,1013421113
105,1013421114
105,1013421115
105,1013421116
105,1013421117
105,1013421118
61,1013421046
61,1013421047
61,1013421048
61,1013421049
61,1013421050
61,1013421051
61,1013421052
61,1013421053
61,1013421054
61,1013421055
61,1013421056
61,1013421057
61,1013421058
61,1013421059
61,1013421060
61,1013421061
61,1013421062
61,1013421063
61,1013421064
61,1013421065
61,1013421066
61,1013421067
61,1013421068
61,1013421069
